8.160377720961009551e-03 4.970288981011888874e-02 8.497408454508639797e-02 1.705123338447482595e-01 6.539179487662072354e-02
2.041463183201993811e-02 2.747561720770300142e-02 1.358952803719545577e-01 2.491545211658454384e-01 3.374117555352498798e-02
1.493089539773990483e-02 6.001464846992609486e-02 1.263004962132368569e-01 1.840989785377082910e-01 6.498869950977460841e-02
4.360838796735869161e-02 4.577136828607678704e-02 1.112811449681542220e-01 1.751554139958647616e-01 4.814488703747607512e-02
2.581444764504525757e-02 2.277851855767612857e-02 1.400797815525860468e-01 1.127139153739749322e-01 4.722577656430577281e-02
