8.050920997044850799e-03 3.567231473311976292e-02 9.096514218706937271e-02 6.369100321714729063e-01 1.083716804123148414e+00
3.263648264375814539e-02 2.847383966842635672e-02 1.122575926922464579e-01 5.855748921844926569e-01 1.062820481757439151e+00
1.451833601209993711e-02 3.009004704777578157e-02 1.325250730807139565e-01 6.521316009951781956e-01 1.073055341491669035e+00
4.374266928534643190e-02 6.078776157703120325e-02 1.838431486541223514e-01 4.989883669123622023e-01 1.058325718087003819e+00
2.560816964386933639e-02 1.840311329107807703e-02 1.711706538377373021e-01 6.186841037940801202e-01 1.058746393409068176e+00
